No	TMNo	EnNo	Name		GMNo	Mode	IN/OUT	Antipass	DateTime
334	1	354	          	1	1	 	0	07-06-2016  09:53:35AM
335	1	354	          	1	1	 	0	07-06-2016  09:53:36AM
336	1	386	          	1	1	 	0	07-06-2016  09:55:29AM
337	1	335	          	1	1	 	0	07-06-2016  09:58:01AM
338	1	363	          	1	1	 	0	07-06-2016  09:58:36AM
339	1	363	          	1	1	 	0	07-06-2016  09:58:37AM
340	1	302	          	1	1	 	0	07-06-2016  10:04:41AM
341	1	370	          	1	1	 	0	07-06-2016  10:07:34AM
342	1	328	          	1	1	 	0	07-06-2016  10:12:23AM
343	1	328	          	1	1	 	0	07-06-2016  10:12:24AM
344	1	383	          	1	1	 	0	07-06-2016  10:18:37AM
345	1	320	          	1	1	 	0	07-06-2016  10:19:54AM
346	1	381	          	1	1	 	0	07-06-2016  10:20:54AM
347	1	288	          	1	1	 	0	07-06-2016  10:22:19AM
348	1	313	          	1	1	 	0	07-06-2016  10:22:25AM
349	1	365	          	1	1	 	0	07-06-2016  10:25:32AM
350	1	365	          	1	1	 	0	07-06-2016  10:25:32AM
351	1	357	          	1	1	 	0	07-06-2016  10:25:37AM
352	1	334	          	1	1	 	0	07-06-2016  10:28:16AM
353	1	334	          	1	1	 	0	07-06-2016  10:28:17AM
354	1	377	          	1	1	 	0	07-06-2016  10:30:58AM
355	1	377	          	1	1	 	0	07-06-2016  10:30:58AM
356	1	376	          	1	1	 	0	07-06-2016  10:31:16AM
357	1	351	          	1	1	 	0	07-06-2016  10:31:27AM
358	1	368	          	1	1	 	0	07-06-2016  10:32:12AM
359	1	364	          	1	1	 	0	07-06-2016  10:34:43AM
360	1	364	          	1	1	 	0	07-06-2016  10:34:44AM
361	1	384	          	1	1	 	0	07-06-2016  10:39:09AM
362	1	384	          	1	1	 	0	07-06-2016  10:39:10AM
363	1	332	          	1	1	 	0	07-06-2016  10:50:55AM
364	1	355	          	1	1	 	0	07-06-2016  04:46:15PM
365	1	376	          	1	1	 	0	07-06-2016  06:12:36PM
366	1	375	          	1	1	 	0	07-06-2016  06:35:30PM
367	1	375	          	1	1	 	0	07-06-2016  06:35:31PM
368	1	380	          	1	1	 	0	07-06-2016  06:39:17PM
369	1	380	          	1	1	 	0	07-06-2016  06:39:18PM
370	1	352	          	1	1	 	0	07-06-2016  06:54:02PM
371	1	354	          	1	1	 	0	07-06-2016  06:55:21PM
372	1	354	          	1	1	 	0	07-06-2016  06:55:22PM
373	1	335	          	1	1	 	0	07-06-2016  07:05:23PM
374	1	363	          	1	1	 	0	07-06-2016  07:09:15PM
375	1	363	          	1	1	 	0	07-06-2016  07:09:16PM
376	1	370	          	1	1	 	0	07-06-2016  07:11:57PM
377	1	334	          	1	1	 	0	07-06-2016  07:18:30PM
378	1	357	          	1	1	 	0	07-06-2016  07:26:14PM
379	1	386	          	1	1	 	0	07-06-2016  07:32:51PM
380	1	384	          	1	1	 	0	07-06-2016  07:33:22PM
381	1	384	          	1	1	 	0	07-06-2016  07:33:23PM
382	1	385	          	1	1	 	0	07-06-2016  07:33:34PM
383	1	351	          	1	1	 	0	07-06-2016  07:34:29PM
384	1	382	          	1	1	 	0	07-06-2016  07:36:05PM
385	1	320	          	1	1	 	0	07-06-2016  07:38:17PM
386	1	313	          	1	1	 	0	07-06-2016  07:39:24PM
387	1	365	          	1	1	 	0	07-06-2016  07:41:30PM
388	1	377	          	1	1	 	0	07-06-2016  07:43:10PM
389	1	377	          	1	1	 	0	07-06-2016  07:43:10PM
390	1	368	          	1	1	 	0	07-06-2016  07:43:43PM
391	1	328	          	1	1	 	0	07-06-2016  07:43:55PM
392	1	364	          	1	1	 	0	07-06-2016  07:50:10PM
393	1	364	          	1	1	 	0	07-06-2016  07:50:11PM
394	1	383	          	1	1	 	0	07-06-2016  07:50:21PM
395	1	381	          	1	1	 	0	07-06-2016  07:50:41PM
396	1	302	          	1	1	 	0	07-06-2016  08:32:37PM
397	1	332	          	1	1	 	0	07-06-2016  08:33:06PM
398	1	375	          	1	1	 	0	07-07-2016  09:28:59AM
399	1	375	          	1	1	 	0	07-07-2016  09:29:00AM
400	1	335	          	1	1	 	0	07-07-2016  09:29:19AM
401	1	385	          	1	1	 	0	07-07-2016  09:29:26AM
402	1	380	          	1	1	 	0	07-07-2016  09:34:28AM
403	1	380	          	1	1	 	0	07-07-2016  09:34:30AM
404	1	386	          	1	1	 	0	07-07-2016  09:46:54AM
405	1	334	          	1	1	 	0	07-07-2016  09:50:45AM
406	1	320	          	1	1	 	0	07-07-2016  09:54:02AM
